ID,UTC,day,month,hour,n1-CO,n1-NO2,n1-pm10,n1-pm25,n2-CO,n2-NO2,n2-pm10,n2-pm25
661,4/28/2025 13:00:00,28,4,13,53106.18,20000.0,6.2,4.0,1500000.0,20000.0,2.9,2.4
662,4/28/2025 14:00:00,28,4,14,1500000.0,20000.0,13.5,3.4,1500000.0,20000.0,2.2,1.9
663,4/28/2025 15:00:00,28,4,15,51144.52,20000.0,3.3,2.6,1500000.0,20000.0,2.6,1.6
664,4/28/2025 16:00:00,28,4,16,1245500.0,20000.0,3.9,2.2,1500000.0,20000.0,1.2,0.9
665,4/28/2025 17:00:00,28,4,17,196942.17,20000.0,2.3,2.1,1500000.0,20000.0,2.2,1.2
666,4/28/2025 18:00:00,28,4,18,52732.42,20000.0,2.1,1.9,1500000.0,20000.0,1.9,1.2
667,4/28/2025 19:00:00,28,4,19,1500000.0,20000.0,2.0,1.9,1500000.0,20000.0,2.6,1.7
669,4/28/2025 21:00:00,28,4,21,55213.02,20000.0,2.2,2.0,1500000.0,20000.0,1.6,1.2
670,4/28/2025 22:00:00,28,4,22,133281.22,20000.0,2.2,2.0,1500000.0,20000.0,2.2,1.4
671,4/28/2025 23:00:00,28,4,23,306796.91,20000.0,2.1,1.9,1500000.0,20000.0,2.0,1.1
672,4/29/2025 0:00:00,29,4,0,954687.5,20000.0,2.2,2.0,1500000.0,20000.0,3.1,2.0
673,4/29/2025 1:00:00,29,4,1,1500000.0,20000.0,2.1,1.9,1500000.0,20000.0,3.1,2.1
674,4/29/2025 2:00:00,29,4,2,58440.79,20000.0,2.0,1.9,1500000.0,20000.0,3.8,2.9
675,4/29/2025 3:00:00,29,4,3,53545.8,20000.0,2.1,1.9,1500000.0,20000.0,3.7,1.8
676,4/29/2025 4:00:00,29,4,4,1500000.0,20000.0,1.8,1.7,1500000.0,20000.0,1.6,1.1
677,4/29/2025 5:00:00,29,4,5,1500000.0,20000.0,5.2,3.7,1500000.0,20000.0,2.6,1.7
678,4/29/2025 6:00:00,29,4,6,58440.79,20000.0,8.8,3.3,1500000.0,20000.0,1.5,1.2
679,4/29/2025 7:00:00,29,4,7,58440.79,20000.0,6.2,3.8,1500000.0,20000.0,2.1,1.3
680,4/29/2025 8:00:00,29,4,8,1500000.0,20000.0,10.8,4.2,1500000.0,20000.0,2.7,1.7
681,4/29/2025 9:00:00,29,4,9,1500000.0,20000.0,9.0,3.7,1500000.0,20000.0,3.4,1.9
682,4/29/2025 10:00:00,29,4,10,380386.63,20000.0,10.8,3.4,1500000.0,20000.0,2.7,1.2
683,4/29/2025 11:00:00,29,4,11,92851.66,20000.0,4.2,2.6,1500000.0,20000.0,2.3,1.0
684,4/29/2025 12:00:00,29,4,12,51749.23,20000.0,5.7,2.4,1500000.0,20000.0,0.8,0.8
685,4/29/2025 13:00:00,29,4,13,63913.5,20000.0,2.7,2.3,1500000.0,20000.0,1.2,0.7
686,4/29/2025 14:00:00,29,4,14,76189.86,20000.0,5.1,3.3,1500000.0,20000.0,1.1,0.5
687,4/29/2025 15:00:00,29,4,15,52856.7,20000.0,9.8,3.7,1500000.0,20000.0,1.0,0.6
688,4/29/2025 16:00:00,29,4,16,176217.28,20000.0,8.0,3.3,1500000.0,20000.0,1.4,0.6
690,4/29/2025 18:00:00,29,4,18,1500000.0,20000.0,3.9,2.7,1500000.0,20000.0,1.0,0.9
691,4/29/2025 19:00:00,29,4,19,98172.1,20000.0,3.7,2.7,1500000.0,20000.0,1.2,0.6
692,4/29/2025 20:00:00,29,4,20,175597.22,20000.0,3.2,2.5,1500000.0,20000.0,1.7,1.1
693,4/29/2025 21:00:00,29,4,21,54244.48,20000.0,4.3,2.6,1500000.0,20000.0,3.0,1.2
694,4/29/2025 22:00:00,29,4,22,74508.72,20000.0,2.7,2.3,1500000.0,20000.0,1.2,0.9
695,4/29/2025 23:00:00,29,4,23,71106.12,20000.0,2.6,2.2,1500000.0,20000.0,2.4,1.3
696,4/30/2025 0:00:00,30,4,0,86893.07,20000.0,2.6,2.2,1500000.0,20000.0,1.6,1.3
697,4/30/2025 1:00:00,30,4,1,52423.07,20000.0,2.4,2.0,1500000.0,20000.0,1.8,1.2
698,4/30/2025 2:00:00,30,4,2,324856.16,20000.0,2.4,2.1,1500000.0,20000.0,1.0,0.8
699,4/30/2025 3:00:00,30,4,3,1500000.0,20000.0,2.4,2.0,1500000.0,20000.0,7.3,1.8
700,4/30/2025 4:00:00,30,4,4,60925.92,20000.0,2.1,2.0,1500000.0,20000.0,4.5,1.4
701,4/30/2025 5:00:00,30,4,5,73776.19,20000.0,6.9,3.6,1500000.0,20000.0,3.6,1.3
702,4/30/2025 6:00:00,30,4,6,716190.5,20000.0,6.6,3.5,1500000.0,20000.0,1.4,1.2
703,4/30/2025 7:00:00,30,4,7,54180.56,20000.0,7.0,3.5,1500000.0,20000.0,2.0,1.4
704,4/30/2025 8:00:00,30,4,8,54758.73,20000.0,4.3,2.7,1500000.0,20000.0,0.8,0.6
705,4/30/2025 9:00:00,30,4,9,66345.13,20000.0,6.2,2.8,1500000.0,20000.0,1.8,0.9
706,4/30/2025 10:00:00,30,4,10,668491.06,20000.0,4.6,2.7,1500000.0,20000.0,1.8,1.1
707,4/30/2025 11:00:00,30,4,11,207801.27,20000.0,4.9,2.3,1500000.0,20000.0,1.1,0.9
708,4/30/2025 12:00:00,30,4,12,65155.36,20000.0,2.9,2.4,1500000.0,20000.0,3.7,1.1
709,4/30/2025 13:00:00,30,4,13,1500000.0,20000.0,2.7,2.2,1500000.0,20000.0,1.0,0.8
710,4/30/2025 14:00:00,30,4,14,50606.58,20000.0,2.6,2.0,1500000.0,20000.0,0.9,0.8
711,4/30/2025 15:00:00,30,4,15,1500000.0,20000.0,2.9,2.2,1500000.0,20000.0,1.2,1.0
712,4/30/2025 16:00:00,30,4,16,63760.19,20000.0,3.7,2.2,1500000.0,20000.0,1.1,0.8
713,4/30/2025 17:00:00,30,4,17,1500000.0,20000.0,2.4,2.0,1500000.0,20000.0,1.1,0.8
714,4/30/2025 18:00:00,30,4,18,1500000.0,20000.0,2.1,1.9,1500000.0,20000.0,2.8,1.4
715,4/30/2025 19:00:00,30,4,19,51445.95,20000.0,2.7,2.1,1500000.0,20000.0,2.1,1.5
716,4/30/2025 20:00:00,30,4,20,1500000.0,20000.0,2.6,2.3,1500000.0,20000.0,2.1,1.7
717,4/30/2025 21:00:00,30,4,21,1500000.0,20000.0,3.2,2.9,1500000.0,20000.0,3.1,1.8
718,4/30/2025 22:00:00,30,4,22,1500000.0,20000.0,3.2,2.9,1500000.0,20000.0,3.7,2.6
719,4/30/2025 23:00:00,30,4,23,211917.61,20000.0,3.5,3.2,1500000.0,20000.0,2.7,1.4
720,5/1/2025 0:00:00,1,5,0,125891.05,20000.0,2.8,2.6,1500000.0,20000.0,1.5,1.2
721,5/1/2025 1:00:00,1,5,1,202641.73,20000.0,2.9,2.6,1500000.0,20000.0,2.4,1.4
722,5/1/2025 2:00:00,1,5,2,46779.99,20000.0,2.7,2.5,1500000.0,20000.0,2.2,1.4
723,5/1/2025 3:00:00,1,5,3,65549.16,20000.0,2.6,2.4,1500000.0,20000.0,1.9,1.2
724,5/1/2025 4:00:00,1,5,4,583984.25,20000.0,2.5,2.3,1500000.0,20000.0,1.9,1.4
725,5/1/2025 5:00:00,1,5,5,1500000.0,20000.0,2.3,2.1,1500000.0,20000.0,5.2,3.0
726,5/1/2025 6:00:00,1,5,6,1500000.0,20000.0,3.3,2.6,1500000.0,20000.0,3.8,3.2
727,5/1/2025 7:00:00,1,5,7,72248.52,20000.0,3.4,2.9,1500000.0,20000.0,2.8,1.9
728,5/1/2025 8:00:00,1,5,8,1383982.25,20000.0,3.1,2.8,1500000.0,20000.0,2.4,1.3
729,5/1/2025 9:00:00,1,5,9,61657.63,20000.0,3.0,2.7,1500000.0,20000.0,1.3,1.1
730,5/1/2025 10:00:00,1,5,10,61953.09,20000.0,3.0,2.6,1500000.0,20000.0,1.3,1.1
731,5/1/2025 11:00:00,1,5,11,56001.29,20000.0,2.7,2.5,1500000.0,20000.0,1.1,1.0
732,5/1/2025 12:00:00,1,5,12,59350.36,20000.0,2.6,2.4,1500000.0,20000.0,1.4,1.3
733,5/1/2025 13:00:00,1,5,13,1500000.0,20000.0,2.5,2.2,1500000.0,20000.0,1.8,1.0
734,5/1/2025 14:00:00,1,5,14,54629.68,20000.0,2.2,2.0,1500000.0,20000.0,1.7,1.1
735,5/1/2025 15:00:00,1,5,15,1500000.0,20000.0,2.5,2.3,1500000.0,20000.0,1.2,1.1
740,5/1/2025 20:00:00,1,5,20,1500000.0,20000.0,2.0,1.9,1500000.0,20000.0,1.9,1.3
743,5/1/2025 23:00:00,1,5,23,105929.4,20000.0,2.7,2.2,1500000.0,20000.0,2.3,1.9
744,5/2/2025 0:00:00,2,5,0,55605.64,20000.0,2.6,2.4,1500000.0,20000.0,5.0,2.2
745,5/2/2025 1:00:00,2,5,1,1058310.37,20000.0,3.2,2.6,1500000.0,20000.0,3.2,2.6
746,5/2/2025 2:00:00,2,5,2,1500000.0,20000.0,3.3,3.0,1500000.0,20000.0,3.1,2.3
747,5/2/2025 3:00:00,2,5,3,1500000.0,20000.0,3.3,3.0,1500000.0,20000.0,4.9,2.4
748,5/2/2025 4:00:00,2,5,4,90100.09,20000.0,3.3,3.0,1500000.0,20000.0,3.8,2.4
749,5/2/2025 5:00:00,2,5,5,1500000.0,20000.0,5.2,3.4,1500000.0,20000.0,3.2,2.1
750,5/2/2025 6:00:00,2,5,6,55605.64,20000.0,5.3,3.9,1500000.0,20000.0,3.6,2.8
751,5/2/2025 7:00:00,2,5,7,1500000.0,20000.0,3.7,3.3,1500000.0,20000.0,6.8,3.8
752,5/2/2025 8:00:00,2,5,8,61217.42,20000.0,4.3,3.4,1500000.0,20000.0,3.1,2.6
753,5/2/2025 9:00:00,2,5,9,296190.56,20000.0,3.4,3.1,1500000.0,20000.0,2.7,1.9
754,5/2/2025 10:00:00,2,5,10,833604.31,20000.0,3.8,3.1,1500000.0,20000.0,1.2,1.1
755,5/2/2025 11:00:00,2,5,11,1500000.0,20000.0,3.1,2.8,1500000.0,20000.0,2.2,1.0
756,5/2/2025 12:00:00,2,5,12,70327.97,20000.0,3.4,3.0,1500000.0,20000.0,2.0,1.2
757,5/2/2025 13:00:00,2,5,13,314783.31,20000.0,2.8,2.6,1500000.0,20000.0,1.1,1.0
758,5/2/2025 14:00:00,2,5,14,210255.22,20000.0,2.8,2.6,1500000.0,20000.0,1.2,0.8
759,5/2/2025 15:00:00,2,5,15,1500000.0,20000.0,2.8,2.5,1500000.0,20000.0,1.2,1.1
760,5/2/2025 16:00:00,2,5,16,65786.77,20000.0,2.7,2.5,1500000.0,20000.0,1.4,1.0
761,5/2/2025 17:00:00,2,5,17,1322829.12,20000.0,2.6,2.4,1500000.0,20000.0,1.5,1.2
762,5/2/2025 18:00:00,2,5,18,54180.56,20000.0,2.4,2.2,1500000.0,20000.0,2.2,1.7
763,5/2/2025 19:00:00,2,5,19,53545.8,20000.0,2.6,2.4,1500000.0,20000.0,3.3,2.4
764,5/2/2025 20:00:00,2,5,20,65549.16,20000.0,2.6,2.4,1500000.0,20000.0,3.1,1.8
765,5/2/2025 21:00:00,2,5,21,389703.0,20000.0,2.6,2.4,1500000.0,20000.0,4.0,2.1
767,5/2/2025 23:00:00,2,5,23,57410.42,20000.0,2.3,2.1,1500000.0,20000.0,2.4,1.9
768,5/3/2025 0:00:00,3,5,0,50251.21,20000.0,2.5,2.3,1500000.0,20000.0,3.4,2.4
770,5/3/2025 2:00:00,3,5,2,1500000.0,20000.0,2.0,1.9,1500000.0,20000.0,3.9,1.8
771,5/3/2025 3:00:00,3,5,3,1500000.0,20000.0,2.1,1.9,1500000.0,20000.0,2.4,1.8
772,5/3/2025 4:00:00,3,5,4,55803.07,20000.0,2.2,2.0,1500000.0,20000.0,1.9,1.5
773,5/3/2025 5:00:00,3,5,5,395734.78,20000.0,2.1,1.9,1500000.0,20000.0,3.5,2.0
774,5/3/2025 6:00:00,3,5,6,67724.41,20000.0,2.1,1.9,1500000.0,20000.0,3.0,2.2
775,5/3/2025 7:00:00,3,5,7,52981.28,20000.0,2.4,2.2,1500000.0,20000.0,5.4,3.4
776,5/3/2025 8:00:00,3,5,8,1500000.0,20000.0,2.2,1.9,1500000.0,20000.0,2.4,1.6
777,5/3/2025 9:00:00,3,5,9,1500000.0,20000.0,2.1,1.9,1500000.0,20000.0,2.2,1.6
778,5/3/2025 10:00:00,3,5,10,59775.48,20000.0,2.2,2.0,1500000.0,20000.0,1.6,1.3
779,5/3/2025 11:00:00,3,5,11,53106.18,20000.0,2.0,1.9,1500000.0,20000.0,1.6,1.4
780,5/3/2025 12:00:00,3,5,12,1500000.0,20000.0,2.0,1.9,1500000.0,20000.0,1.6,1.3
781,5/3/2025 13:00:00,3,5,13,56667.54,20000.0,2.1,1.7,1500000.0,20000.0,2.3,1.6
782,5/3/2025 14:00:00,3,5,14,74141.34,20000.0,2.1,1.9,1500000.0,20000.0,1.7,1.6
783,5/3/2025 15:00:00,3,5,15,1500000.0,20000.0,1.9,1.8,1500000.0,20000.0,1.5,1.3
784,5/3/2025 16:00:00,3,5,16,1500000.0,20000.0,1.9,1.8,1500000.0,20000.0,1.5,1.4
785,5/3/2025 17:00:00,3,5,17,1500000.0,20000.0,2.2,2.0,1500000.0,20000.0,1.2,1.1
786,5/3/2025 18:00:00,3,5,18,53862.17,20000.0,1.9,1.8,1500000.0,20000.0,2.9,1.7
787,5/3/2025 19:00:00,3,5,19,69900.07,20000.0,1.7,1.6,1500000.0,20000.0,6.2,3.3
788,5/3/2025 20:00:00,3,5,20,1500000.0,20000.0,1.9,1.8,1500000.0,20000.0,4.5,1.9
789,5/3/2025 21:00:00,3,5,21,1500000.0,20000.0,1.7,1.6,1500000.0,20000.0,2.3,1.8
790,5/3/2025 22:00:00,3,5,22,1500000.0,20000.0,1.8,1.7,1500000.0,20000.0,4.8,2.3
791,5/3/2025 23:00:00,3,5,23,1500000.0,20000.0,1.8,1.7,1500000.0,20000.0,2.9,1.7
792,5/4/2025 0:00:00,4,5,0,65707.45,20000.0,1.8,1.7,1500000.0,20000.0,2.0,1.6
793,5/4/2025 1:00:00,4,5,1,248156.55,20000.0,1.7,1.6,1500000.0,20000.0,3.9,1.8
794,5/4/2025 2:00:00,4,5,2,1500000.0,20000.0,1.7,1.6,1500000.0,20000.0,1.7,1.2
795,5/4/2025 3:00:00,4,5,3,1500000.0,20000.0,1.7,1.6,1500000.0,20000.0,3.9,1.6
796,5/4/2025 4:00:00,4,5,4,54500.95,20000.0,1.7,1.6,1500000.0,20000.0,2.2,1.3
797,5/4/2025 5:00:00,4,5,5,1500000.0,20000.0,1.6,1.5,1500000.0,20000.0,1.3,0.8
798,5/4/2025 6:00:00,4,5,6,88134.91,20000.0,1.7,1.5,1500000.0,20000.0,1.3,1.0
799,5/4/2025 7:00:00,4,5,7,58440.79,20000.0,1.6,1.5,1500000.0,20000.0,2.0,1.3
800,5/4/2025 8:00:00,4,5,8,121883.03,20000.0,1.5,1.4,1500000.0,20000.0,2.6,1.4
801,5/4/2025 9:00:00,4,5,9,1500000.0,20000.0,1.7,1.6,1500000.0,20000.0,2.5,1.4
802,5/4/2025 10:00:00,4,5,10,1500000.0,20000.0,1.6,1.5,1500000.0,20000.0,1.8,1.6
803,5/4/2025 11:00:00,4,5,11,59068.83,20000.0,1.5,1.4,1500000.0,20000.0,1.7,1.6
804,5/4/2025 12:00:00,4,5,12,60925.92,20000.0,1.7,1.6,1500000.0,20000.0,1.6,1.4
805,5/4/2025 13:00:00,4,5,13,1500000.0,20000.0,1.5,1.4,1500000.0,20000.0,2.9,2.0
806,5/4/2025 14:00:00,4,5,14,65391.3,20000.0,1.6,1.5,1500000.0,20000.0,3.6,1.4
807,5/4/2025 15:00:00,4,5,15,318079.75,20000.0,1.5,1.4,1500000.0,20000.0,2.4,1.5
808,5/4/2025 16:00:00,4,5,16,111526.21,20000.0,1.6,1.5,1500000.0,20000.0,2.3,1.4
809,5/4/2025 17:00:00,4,5,17,357722.25,20000.0,1.6,1.5,1500000.0,20000.0,1.2,1.1
810,5/4/2025 18:00:00,4,5,18,1500000.0,20000.0,1.5,1.4,1500000.0,20000.0,2.4,1.6
811,5/4/2025 19:00:00,4,5,19,1500000.0,20000.0,1.6,1.5,1500000.0,20000.0,3.6,1.7
812,5/4/2025 20:00:00,4,5,20,77433.23,20000.0,1.6,1.5,1500000.0,20000.0,3.3,2.5
813,5/4/2025 21:00:00,4,5,21,59068.83,20000.0,1.6,1.5,1500000.0,20000.0,3.2,2.2
814,5/4/2025 22:00:00,4,5,22,72337.3,20000.0,1.5,1.4,1500000.0,20000.0,3.2,2.0
815,5/4/2025 23:00:00,4,5,23,71806.52,20000.0,1.5,1.4,1500000.0,20000.0,2.7,2.1
816,5/5/2025 0:00:00,5,5,0,1500000.0,20000.0,1.6,1.5,1500000.0,20000.0,2.4,2.2
817,5/5/2025 1:00:00,5,5,1,56067.53,20000.0,1.6,1.5,1500000.0,20000.0,5.1,2.1
821,5/5/2025 5:00:00,5,5,5,58164.05,20000.0,4.1,3.0,1500000.0,20000.0,2.3,1.9
822,5/5/2025 6:00:00,5,5,6,1383982.25,20000.0,6.6,4.0,1500000.0,20000.0,1.9,1.7
823,5/5/2025 7:00:00,5,5,7,1500000.0,20000.0,7.3,3.9,1500000.0,20000.0,4.5,2.8
824,5/5/2025 8:00:00,5,5,8,193284.86,20000.0,10.1,6.1,1500000.0,20000.0,3.8,2.3
825,5/5/2025 9:00:00,5,5,9,1500000.0,20000.0,10.8,6.7,1500000.0,20000.0,2.5,2.0
826,5/5/2025 10:00:00,5,5,10,1500000.0,20000.0,8.1,4.7,1500000.0,20000.0,3.3,1.3
827,5/5/2025 11:00:00,5,5,11,65628.25,20000.0,7.9,4.3,1500000.0,20000.0,2.8,1.6
828,5/5/2025 12:00:00,5,5,12,858480.25,20000.0,7.8,3.6,1500000.0,20000.0,4.1,1.9
829,5/5/2025 13:00:00,5,5,13,1500000.0,20000.0,6.0,3.7,1500000.0,20000.0,3.7,1.5
830,5/5/2025 14:00:00,5,5,14,1500000.0,20000.0,5.0,2.8,1500000.0,20000.0,1.9,1.2
831,5/5/2025 15:00:00,5,5,15,55147.87,20000.0,4.2,2.7,1500000.0,20000.0,2.0,1.6
832,5/5/2025 16:00:00,5,5,16,1500000.0,20000.0,4.4,2.9,1500000.0,20000.0,1.5,1.2
833,5/5/2025 17:00:00,5,5,17,56200.25,20000.0,3.7,2.8,1500000.0,20000.0,2.3,1.6
834,5/5/2025 18:00:00,5,5,18,54244.48,20000.0,3.2,2.9,1500000.0,20000.0,1.4,1.3
835,5/5/2025 19:00:00,5,5,19,480203.91,20000.0,3.3,2.7,1500000.0,20000.0,4.0,2.1
836,5/5/2025 20:00:00,5,5,20,1500000.0,20000.0,2.9,2.7,1500000.0,20000.0,2.1,1.6
837,5/5/2025 21:00:00,5,5,21,367134.38,20000.0,2.8,2.6,1500000.0,20000.0,3.1,2.0
838,5/5/2025 22:00:00,5,5,22,1500000.0,20000.0,2.7,2.5,1500000.0,20000.0,3.3,2.4
839,5/5/2025 23:00:00,5,5,23,77529.91,20000.0,2.9,2.6,1500000.0,20000.0,5.1,3.1
840,5/6/2025 0:00:00,6,5,0,1500000.0,20000.0,2.7,2.5,1500000.0,20000.0,5.7,3.3
841,5/6/2025 1:00:00,6,5,1,210255.22,20000.0,2.6,2.4,1500000.0,20000.0,5.6,2.7
842,5/6/2025 2:00:00,6,5,2,56734.62,20000.0,2.6,2.4,1500000.0,20000.0,5.1,3.5
843,5/6/2025 3:00:00,6,5,3,290410.53,20000.0,2.6,2.4,1500000.0,20000.0,4.3,2.8
844,5/6/2025 4:00:00,6,5,4,58928.62,20000.0,2.4,2.2,1500000.0,20000.0,4.8,2.6
845,5/6/2025 5:00:00,6,5,5,55408.95,20000.0,3.9,3.0,1500000.0,20000.0,5.6,2.2
846,5/6/2025 6:00:00,6,5,6,1500000.0,20000.0,13.4,5.7,1500000.0,20000.0,5.1,3.6
847,5/6/2025 7:00:00,6,5,7,1500000.0,20000.0,14.3,6.0,1500000.0,20000.0,8.8,4.1
848,5/6/2025 8:00:00,6,5,8,1500000.0,20000.0,14.1,7.3,1500000.0,20000.0,3.9,2.7
849,5/6/2025 9:00:00,6,5,9,1500000.0,20000.0,16.0,8.0,1500000.0,20000.0,3.4,3.0
850,5/6/2025 10:00:00,6,5,10,52794.52,20000.0,12.1,6.8,1500000.0,20000.0,6.1,4.0
851,5/6/2025 11:00:00,6,5,11,64144.25,20000.0,7.7,4.7,1500000.0,20000.0,3.7,2.2
852,5/6/2025 12:00:00,6,5,12,56266.75,20000.0,12.5,4.0,1500000.0,20000.0,2.8,1.9
853,5/6/2025 13:00:00,6,5,13,129703.42,20000.0,9.1,3.0,1500000.0,20000.0,1.3,0.7
855,5/6/2025 15:00:00,6,5,15,655938.56,20000.0,4.4,2.2,1500000.0,20000.0,2.4,0.9
856,5/6/2025 16:00:00,6,5,16,1500000.0,20000.0,14.1,9.1,1500000.0,20000.0,1.1,0.9
857,5/6/2025 17:00:00,6,5,17,51024.47,20000.0,4.8,3.0,1500000.0,20000.0,2.7,1.1
858,5/6/2025 18:00:00,6,5,18,50844.93,20000.0,4.3,2.6,1500000.0,20000.0,3.0,1.3
859,5/6/2025 19:00:00,6,5,19,1500000.0,20000.0,5.2,3.0,1500000.0,20000.0,1.2,0.8
860,5/6/2025 20:00:00,6,5,20,111998.02,20000.0,4.2,2.8,1500000.0,20000.0,6.3,4.1
861,5/6/2025 21:00:00,6,5,21,1500000.0,20000.0,3.3,2.5,1500000.0,20000.0,2.6,2.0
862,5/6/2025 22:00:00,6,5,22,1081662.0,20000.0,2.7,2.4,1500000.0,20000.0,1.6,0.9
863,5/6/2025 23:00:00,6,5,23,1500000.0,20000.0,3.4,2.5,1500000.0,20000.0,2.7,2.1
864,5/7/2025 0:00:00,7,5,0,59775.48,20000.0,3.0,2.4,1500000.0,20000.0,6.1,3.7
865,5/7/2025 1:00:00,7,5,1,1500000.0,20000.0,3.1,2.3,1500000.0,20000.0,6.0,3.1
866,5/7/2025 2:00:00,7,5,2,67071.18,20000.0,2.5,2.3,1500000.0,20000.0,2.5,1.9
867,5/7/2025 3:00:00,7,5,3,66990.05,20000.0,2.5,2.3,1500000.0,20000.0,1.7,1.6
868,5/7/2025 4:00:00,7,5,4,99098.45,20000.0,2.4,2.2,1500000.0,20000.0,4.7,2.7
869,5/7/2025 5:00:00,7,5,5,1500000.0,20000.0,7.3,4.4,1500000.0,20000.0,5.0,3.2
870,5/7/2025 6:00:00,7,5,6,51024.47,20000.0,9.1,4.9,1500000.0,20000.0,4.7,2.8
871,5/7/2025 7:00:00,7,5,7,55539.99,20000.0,9.7,4.8,1500000.0,20000.0,3.8,2.5
872,5/7/2025 8:00:00,7,5,8,1500000.0,20000.0,6.9,4.9,1500000.0,20000.0,3.4,2.1
873,5/7/2025 9:00:00,7,5,9,1500000.0,20000.0,9.6,4.9,1500000.0,20000.0,5.9,2.9
874,5/7/2025 10:00:00,7,5,10,1500000.0,20000.0,12.7,5.3,1500000.0,20000.0,2.5,1.4
875,5/7/2025 11:00:00,7,5,11,53672.11,20000.0,5.4,3.9,1500000.0,20000.0,4.2,2.1
876,5/7/2025 12:00:00,7,5,12,72337.3,20000.0,6.0,3.2,1500000.0,20000.0,2.8,1.4
877,5/7/2025 13:00:00,7,5,13,1500000.0,20000.0,5.7,1.8,1500000.0,20000.0,1.1,0.6
878,5/7/2025 14:00:00,7,5,14,1500000.0,20000.0,8.5,3.7,1500000.0,20000.0,1.1,0.8
879,5/7/2025 15:00:00,7,5,15,46615.66,20000.0,9.7,5.8,1500000.0,20000.0,1.1,1.0
880,5/7/2025 16:00:00,7,5,16,1500000.0,20000.0,6.5,2.8,1500000.0,20000.0,0.8,0.5
881,5/7/2025 17:00:00,7,5,17,177467.8,20000.0,4.4,3.0,1500000.0,20000.0,1.9,1.2
882,5/7/2025 18:00:00,7,5,18,1500000.0,20000.0,5.7,3.3,1500000.0,20000.0,1.2,1.1
883,5/7/2025 19:00:00,7,5,19,1500000.0,20000.0,4.1,3.1,1500000.0,20000.0,1.5,1.0
884,5/7/2025 20:00:00,7,5,20,59068.83,20000.0,3.1,2.8,1500000.0,20000.0,2.3,1.1
885,5/7/2025 21:00:00,7,5,21,70845.59,20000.0,3.5,2.6,1500000.0,20000.0,4.4,1.4
886,5/7/2025 22:00:00,7,5,22,1500000.0,20000.0,4.7,2.7,1500000.0,20000.0,1.9,1.5
887,5/7/2025 23:00:00,7,5,23,924333.31,20000.0,2.8,2.5,1500000.0,20000.0,39.9,29.1
888,5/8/2025 0:00:00,8,5,0,52238.39,20000.0,2.7,2.4,1500000.0,20000.0,28.5,19.5
889,5/8/2025 1:00:00,8,5,1,66747.34,20000.0,3.1,2.6,1500000.0,20000.0,8.5,4.4
890,5/8/2025 2:00:00,8,5,2,356702.78,20000.0,2.9,2.5,1500000.0,20000.0,3.5,1.8
891,5/8/2025 3:00:00,8,5,3,58440.79,20000.0,2.9,2.4,1500000.0,20000.0,1.4,1.3
892,5/8/2025 4:00:00,8,5,4,52176.98,20000.0,3.3,2.4,1500000.0,20000.0,2.4,1.7
893,5/8/2025 5:00:00,8,5,5,1500000.0,20000.0,9.7,3.4,1500000.0,20000.0,3.5,2.0
894,5/8/2025 6:00:00,8,5,6,1500000.0,20000.0,7.0,3.8,1500000.0,20000.0,3.3,2.1
895,5/8/2025 7:00:00,8,5,7,70845.59,20000.0,7.6,3.7,1500000.0,20000.0,3.1,2.6
896,5/8/2025 8:00:00,8,5,8,427171.63,20000.0,8.6,3.9,1500000.0,20000.0,2.8,2.2
897,5/8/2025 9:00:00,8,5,9,1500000.0,20000.0,5.1,3.1,1500000.0,20000.0,2.1,1.7
898,5/8/2025 10:00:00,8,5,10,1500000.0,20000.0,16.3,5.1,1500000.0,20000.0,3.4,2.0
899,5/8/2025 11:00:00,8,5,11,26755.18,20000.0,8.1,3.2,1500000.0,20000.0,1.9,1.5
900,5/8/2025 12:00:00,8,5,12,1500000.0,20000.0,10.3,3.9,1500000.0,20000.0,2.5,1.4
901,5/8/2025 13:00:00,8,5,13,55671.37,20000.0,5.1,2.4,1500000.0,20000.0,1.8,1.0
902,5/8/2025 14:00:00,8,5,14,101535.68,20000.0,4.0,2.3,1500000.0,20000.0,2.5,1.2
903,5/8/2025 15:00:00,8,5,15,1500000.0,20000.0,8.1,2.5,1500000.0,20000.0,0.7,0.5
904,5/8/2025 16:00:00,8,5,16,49606.39,20000.0,3.7,2.2,1500000.0,20000.0,0.9,0.4
905,5/8/2025 17:00:00,8,5,17,79795.88,20000.0,4.1,2.1,1500000.0,20000.0,0.5,0.3
906,5/8/2025 18:00:00,8,5,18,1500000.0,20000.0,5.5,2.8,1500000.0,20000.0,0.9,0.7
907,5/8/2025 19:00:00,8,5,19,1500000.0,20000.0,2.9,2.5,1500000.0,20000.0,1.5,1.0
908,5/8/2025 20:00:00,8,5,20,1500000.0,20000.0,2.9,2.2,1500000.0,20000.0,0.5,0.4
909,5/8/2025 21:00:00,8,5,21,157426.03,20000.0,2.6,2.2,1500000.0,20000.0,2.4,0.7
910,5/8/2025 22:00:00,8,5,22,1500000.0,20000.0,2.6,2.0,1500000.0,20000.0,0.6,0.4
911,5/8/2025 23:00:00,8,5,23,58649.31,20000.0,2.3,1.9,1500000.0,20000.0,1.7,0.6
912,5/9/2025 0:00:00,9,5,0,51084.45,20000.0,2.5,1.6,1500000.0,20000.0,1.6,0.7
