ID,UTC,day,month,hour,n'-2.5,n'-10,n1-CO,n1-NO2,n1-pm10,n1-pm25,n2-CO,n2-NO2,n2-pm10,n2-pm25,n3-CO,n3-NO2,n3-pm10,n3-pm25,n4-pm10,n4-pm25,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
830,3/7/2025 14:00:00,7,3,14,,,1500000,20000,3.7,3.4,449192,20000,7.1,4.8,1500000,20000,10.2,5.1,,,16.9,4.9,,,,,0.6,16.8,16.8,16.8,4.3,0,34,0,1019.9,16.8,,28,4.3
831,3/7/2025 15:00:00,7,3,15,,,1500000,20000,3.1,2.8,423000,20000,5.8,4.9,79896.3,20000,14,4.6,,,16.9,4.9,,,,,4.5,15.6,15.6,15.6,2.8,0,48,0,1019.3,15.6,,345,2.8
832,3/7/2025 16:00:00,7,3,16,,,1500000,20000,3.4,2.9,425772.9,20000,6.2,5,1500000,20000,9.5,5.5,,,16.9,4.9,,,,,3.3,12.9,12.9,12.9,2,0,52,0,1019.1,12.9,,315,2
833,3/7/2025 17:00:00,7,3,17,,,1500000,20000,6.4,3.9,420259.5,20000,9.5,8,96098.2,20000,14.1,6.9,,,16.9,4.9,,,,,0.6,11.1,11.1,11.1,2.4,0,48,0,1019.3,11.1,,297,2.4
834,3/7/2025 18:00:00,7,3,18,,,1500000,20000,17.3,11.7,384994.6,20000,19.6,15.4,1500000,20000,14.5,10.1,,,16.9,4.9,,,,,-0.5,9.9,9.9,9.9,2.9,0,48,0,1019.6,9.9,,292,2.9
835,3/7/2025 19:00:00,7,3,19,,,1500000,20000,16,12.8,388516.3,20000,20,17.5,1500000,20000,12.5,9.6,,,16.9,4.9,,,,,-1.5,8.5,8.5,8.5,3.1,0,49,0,1019.7,8.5,,291,3.1
836,3/7/2025 20:00:00,7,3,20,,,1500000,20000,13.2,11.1,389703,20000,24,19.4,1500000,20000,10.7,9.6,,,16.9,4.9,,,,,-2.3,7.4,7.4,7.4,2.7,0,50,0,1019.8,7.4,,290,2.7
837,3/7/2025 21:00:00,7,3,21,,,1500000,20000,9.8,7.8,400681.6,20000,20.4,16.8,183936.6,20000,10.7,9.4,,,16.9,4.9,,,,,-2.8,6.6,6.6,6.6,1.5,0,51,0,1020.1,6.6,,291,1.5
838,3/7/2025 22:00:00,7,3,22,,,1500000,20000,14.4,9.5,420259.5,20000,18.1,15,1500000,20000,11.2,9.4,,,16.9,4.9,,,,,-3.2,6.1,6.1,6.1,1.2,0,51,0,1020.1,6.1,,297,1.2
839,3/7/2025 23:00:00,7,3,23,,,1500000,20000,9.7,7.7,423000,20000,14.7,12.7,353675,20000,9.2,8.3,,,16.9,4.9,,,,,-3.6,5.9,5.9,5.9,1.5,0,51,0,1020.2,5.9,,300,1.5
840,3/8/2025 0:00:00,8,3,0,,,1500000,20000,10.2,7.5,428578.7,20000,15.7,11.8,1500000,20000,10,8.7,,,17.8,5.2,,,,,-4.1,6.1,6.1,6.1,1,0,48,0,1020.1,6.1,,301,1
841,3/8/2025 1:00:00,8,3,1,,,1500000,20000,22.8,15.9,429994.1,20000,15.3,12,511432,20000,9,8.1,,,17.8,5.2,,,,,-3.3,7.3,7.3,7.3,1.5,0,47,0,1019.4,7.3,,330,1.5
842,3/8/2025 2:00:00,8,3,2,,,1500000,20000,30.7,24.7,427171.6,20000,23.7,19.9,1500000,20000,9.1,8.2,,,17.8,5.2,,,,,-3.5,6.8,6.8,6.8,1.3,0,48,0,1019.1,6.8,,315,1.3
843,3/8/2025 3:00:00,8,3,3,,,1500000,20000,25.8,19.1,437199.4,20000,25.9,23.1,1500000,20000,8.9,8.1,,,17.8,5.2,,,,,-3.7,6.4,6.4,6.4,1.3,0,48,0,1018.9,6.4,,326,1.3
844,3/8/2025 4:00:00,8,3,4,,,1500000,20000,15.1,11.4,444625.8,20000,22.9,20.5,1500000,20000,9.9,8.9,,,17.8,5.2,,,,,-3.9,5.8,5.8,5.8,1.4,0,50,0,1018.7,5.8,,337,1.4
845,3/8/2025 5:00:00,8,3,5,,,1500000,20000,10.6,8.1,447660.5,20000,15,13.4,1500000,20000,9.2,8.4,,,17.8,5.2,,,,,-4.1,5.2,5.2,5.2,1.4,0,51,0,1018.5,5.2,,337,1.4
846,3/8/2025 6:00:00,8,3,6,,,1500000,20000,11.3,7.9,429994.1,20000,10.2,9.2,1500000,20000,8.7,7.9,,,17.8,5.2,,,,,-2.3,6.1,6.1,6.1,1.1,0,55,0,1018.8,6.1,,342,1.1
847,3/8/2025 7:00:00,8,3,7,,,1500000,20000,16.7,12.7,414873.2,20000,10.9,9.2,192925.1,20000,7.9,7.2,,,17.8,5.2,,,,,-2.1,7.9,7.9,7.9,0.6,0,49,0,1018.7,7.9,,34,0.6
848,3/8/2025 8:00:00,8,3,8,,,1500000,20000,11.6,9.7,399434.5,20000,11.4,9.4,209432,20000,7.8,7.1,,,17.8,5.2,,,,,-0.2,9.5,9.5,9.5,2.1,0,51,0,1018.9,9.5,,128,2.1
849,3/8/2025 9:00:00,8,3,9,,,1500000,20000,8.7,7.8,388516.3,20000,11.3,8.7,1500000,20000,7.6,6.9,,,17.8,5.2,,,,,0.1,11.4,11.4,11.4,3.4,0,46,0,1018.7,11.4,,122,3.4
850,3/8/2025 10:00:00,8,3,10,,,1500000,20000,13.6,11.3,408312.5,20000,8.2,7.1,1500000,20000,7.3,6.7,,,17.8,5.2,,,,,0.1,13.3,13.3,13.3,3.3,0,40,0,1017.8,13.3,,126,3.3
851,3/8/2025 11:00:00,8,3,11,,,1500000,20000,7.3,6.6,427171.6,20000,8.8,7.2,1500000,20000,6.9,6.3,,,17.8,5.2,,,,,-0.3,15.2,15.2,15.2,2.8,0,35,0,1016.6,15.2,,135,2.8
852,3/8/2025 12:00:00,8,3,12,,,1500000,20000,5.6,5,429994.1,20000,7.1,6.3,311545.8,20000,6.5,5.9,,,17.8,5.2,,,,,0.1,16.6,16.6,16.6,3.2,0,33,0,1015.4,16.6,,137,3.2
853,3/8/2025 13:00:00,8,3,13,,,1500000,20000,4.7,4.2,423000,20000,6.1,5.5,198061.2,20000,6.2,5.7,,,17.8,5.2,,,,,-0.8,17.8,17.8,17.8,1.8,4,28,0,1013.9,17.8,,127,1.8
854,3/8/2025 14:00:00,8,3,14,,,1500000,20000,1.9,1.7,424382.3,20000,5.7,5,1500000,20000,6,5.5,,,17.8,5.2,,,,,0,17.8,17.8,17.8,2.7,1,30,0,1013.1,17.8,,172,2.7
855,3/8/2025 15:00:00,8,3,15,,,1500000,20000,2.2,1.7,405740.1,20000,5.2,4.1,1500000,20000,5.7,5.2,,,17.8,5.2,,,,,5.6,16.7,16.7,16.7,1.3,47,48,0,1012.6,16.7,,135,1.3
856,3/8/2025 16:00:00,8,3,16,,,1500000,20000,3.1,2.4,407022.7,20000,4.1,3.7,1500000,20000,5.8,5.3,,,17.8,5.2,,,,,3.6,14.2,14.2,14.2,0.5,71,49,0,1012.8,14.2,,225,0.5
857,3/8/2025 17:00:00,8,3,17,,,1500000,20000,5,3.3,412226.4,20000,4.8,3.6,196942.2,20000,5.9,5.4,,,17.8,5.2,,,,,2,11.5,11.5,11.5,1.2,67,52,0,1013.1,11.5,,297,1.2
858,3/8/2025 18:00:00,8,3,18,,,1500000,20000,9.4,6.3,425772.9,20000,5.6,4.1,1500000,20000,5.9,5.4,,,17.8,5.2,,,,,0.9,9.9,9.9,9.9,2.1,7,54,0,1013.3,9.9,,308,2.1
859,3/8/2025 19:00:00,8,3,19,,,1500000,20000,13,10,429994.1,20000,9.7,6.6,193284.9,20000,5.9,5.4,,,17.8,5.2,,,,,-0.2,8.2,8.2,8.2,2.3,0,56,0,1013.6,8.2,,321,2.3
860,3/8/2025 20:00:00,8,3,20,,,1500000,20000,13.3,9.2,440142.8,20000,10.9,8.8,1500000,20000,5.3,4.9,,,17.8,5.2,,,,,-1.2,7.1,7.1,7.1,2.8,8,56,0,1014.2,7.1,,315,2.8
861,3/8/2025 21:00:00,8,3,21,,,1500000,20000,14.4,9.7,437199.4,20000,13.6,9.6,1500000,20000,5.7,5.2,,,17.8,5.2,,,,,-2,7.2,7.2,7.2,1,20,52,0,1014.9,7.2,,315,1
862,3/8/2025 22:00:00,8,3,22,,,1500000,20000,15.9,11.9,429994.1,20000,14.2,10.9,186970.8,20000,5.6,5.1,,,17.8,5.2,,,,,-2.4,7.1,7.1,7.1,1,20,51,0,1015.3,7.1,,329,1
863,3/8/2025 23:00:00,8,3,23,,,1500000,20000,14.1,10,432850.2,20000,17.2,14.1,195833.3,20000,6.1,5.5,,,17.8,5.2,,,,,-2.5,6.8,6.8,6.8,0.9,5,51,0,1015.7,6.8,,360,0.9
864,3/9/2025 0:00:00,9,3,0,,,1500000,20000,11,7.7,455413.8,20000,12.9,11.2,201096,20000,5.9,5.4,,,17.3,4.5,,,,,-2.5,6.3,6.3,6.3,0.9,0,53,0,1015.6,6.3,,360,0.9
865,3/9/2025 1:00:00,9,3,1,,,1500000,20000,13.9,10,453843.8,20000,12.2,10.5,1500000,20000,5.7,5.2,,,17.3,4.5,,,,,-2,6.3,6.3,6.3,0.7,0,56,0,1015.3,6.3,,346,0.7
866,3/9/2025 2:00:00,9,3,2,,,1500000,20000,12.7,9.2,456993.7,20000,14.2,11.4,184269.8,20000,5.7,5.2,,,17.3,4.5,,,,,-2.1,6,6,6,0.5,0,56,0,1015.3,6,,360,0.5
867,3/9/2025 3:00:00,9,3,3,,,1500000,20000,12.5,9.6,461793.6,20000,14.1,11.1,1500000,20000,6.4,5.8,,,17.3,4.5,,,,,-2.2,5.7,5.7,5.7,0.3,0,57,0,1015.5,5.7,,45,0.3
868,3/9/2025 4:00:00,9,3,4,,,1500000,20000,13.7,10.6,461793.6,20000,13.9,10.3,197314,20000,5.6,5.1,,,17.3,4.5,,,,,-2.3,5,5,5,0.6,0,59,0,1015.7,5,,18,0.6
869,3/9/2025 5:00:00,9,3,5,,,1500000,20000,13.1,9.7,456993.7,20000,14.3,12.1,196201.8,20000,5.9,5.4,,,17.3,4.5,,,,,-2.4,4.5,4.5,4.5,0.6,0,61,0,1016,4.5,,18,0.6
870,3/9/2025 6:00:00,9,3,6,,,1500000,20000,12.2,9.4,473357.2,20000,15.1,12.6,201866.4,20000,5.9,5.4,,,17.3,4.5,,,,,-0.5,5.4,5.4,5.4,1.3,0,66,0,1016.6,5.4,,352,1.3
871,3/9/2025 7:00:00,9,3,7,,,1500000,20000,8.9,7.1,463414,20000,12.2,9.9,1500000,20000,5.8,5.3,,,17.3,4.5,,,,,-0.4,7.2,7.2,7.2,2.8,0,59,0,1017.1,7.2,,342,2.8
872,3/9/2025 8:00:00,9,3,8,,,1500000,20000,5.5,4.5,471673.1,20000,9.4,8.3,187655.9,20000,5.9,5.4,,,17.3,4.5,,,,,0,9.4,9.4,9.4,1.4,0,52,0,1016.9,9.4,,23,1.4
873,3/9/2025 9:00:00,9,3,9,,,1500000,20000,8.3,7.1,480203.9,20000,6.7,6,215307.7,20000,5.3,4.9,,,17.3,4.5,,,,,0.9,11.4,11.4,11.4,1.4,0,48,0,1016.6,11.4,,90,1.4
874,3/9/2025 10:00:00,9,3,10,,,1500000,20000,8,7.2,468337.6,20000,6.4,5.6,1500000,20000,5.6,5.1,,,17.3,4.5,,,,,1.6,13.2,13.2,13.2,2.7,0,45,0,1015.8,13.2,,94,2.7
875,3/9/2025 11:00:00,9,3,11,,,1500000,20000,4.7,4.3,471673.1,20000,6.3,5.7,184604,20000,5.3,4.9,,,17.3,4.5,,,,,1.6,14.9,14.9,14.9,4.9,0,41,0,1014.7,14.9,,94,4.9
876,3/9/2025 12:00:00,9,3,12,,,1500000,20000,4.7,4.2,463414,20000,5.6,4.6,213601.6,20000,5,4.6,,,17.3,4.5,,,,,1.5,16.4,16.4,16.4,4.9,0,37,0,1013.6,16.4,,92,4.9
877,3/9/2025 13:00:00,9,3,13,,,1500000,20000,5.4,4.8,447660.5,20000,5.5,4.9,1500000,20000,4.8,4.4,,,17.3,4.5,,,,,0.8,17.3,17.3,17.3,4.2,0,33,0,1012.9,17.3,,65,4.2
878,3/9/2025 14:00:00,9,3,14,,,1500000,20000,5.1,4.4,452283.5,20000,4.8,4.2,323995.4,20000,4.9,4.5,,,17.3,4.5,,,,,1.3,17.3,17.3,17.3,4.6,0,34,0,1012.5,17.3,,81,4.6
879,3/9/2025 15:00:00,9,3,15,,,1500000,20000,5,4.5,438666.7,20000,5.3,4.3,705441.3,20000,5,4.6,,,17.3,4.5,,,,,4.6,16.4,16.4,16.4,2.6,0,46,0,1012.3,16.4,,65,2.6
880,3/9/2025 16:00:00,9,3,16,,,1500000,20000,4.6,4.2,435740.9,20000,4.4,4,205393.7,20000,4.9,4.5,,,17.3,4.5,,,,,5,13.7,13.7,13.7,2,0,56,0,1012.5,13.7,,360,2
881,3/9/2025 17:00:00,9,3,17,,,1500000,20000,6.9,5.3,447660.5,20000,4.6,3.7,1500000,20000,4.6,4.2,,,17.3,4.5,,,,,2.8,11.4,11.4,11.4,2.4,0,56,0,1013,11.4,,312,2.4
882,3/9/2025 18:00:00,9,3,18,,,1500000,20000,15.1,11,434291.2,20000,6.8,5.7,1500000,20000,4.6,4.2,,,17.3,4.5,,,,,1.6,10.4,10.4,10.4,2.3,0,54,0,1013.5,10.4,,302,2.3
883,3/9/2025 19:00:00,9,3,19,,,1500000,20000,33.6,22.2,412226.4,20000,11.5,9.6,194734.6,20000,4.2,3.9,,,17.3,4.5,,,,,0.5,9.5,9.5,9.5,2,0,54,0,1014.1,9.5,,315,2
884,3/9/2025 20:00:00,9,3,20,,,1500000,20000,23.4,17.9,412226.4,20000,21.3,16.3,1500000,20000,4.8,4.4,,,17.3,4.5,,,,,-0.4,8.7,8.7,8.7,2.3,0,53,0,1014.8,8.7,,321,2.3
885,3/9/2025 21:00:00,9,3,21,,,1500000,20000,19.3,13.5,427171.6,20000,20.8,16.2,1500000,20000,5.1,4.7,,,17.3,4.5,,,,,-1,8.3,8.3,8.3,1.5,22,52,0,1015.3,8.3,,339,1.5
886,3/9/2025 22:00:00,9,3,22,,,1500000,20000,24.1,17,423000,20000,20.3,15.9,330105.9,20000,5.3,4.9,,,17.3,4.5,,,,,-0.9,7.6,7.6,7.6,1.7,52,55,0,1015.8,7.6,,342,1.7
887,3/9/2025 23:00:00,9,3,23,,,1500000,20000,22.9,15.8,429994.1,20000,25.2,19.2,239708.4,20000,5.8,5.3,,,17.3,4.5,,,,,-0.8,7,7,7,1.5,89,58,0,1016.2,7,,346,1.5
888,3/10/2025 0:00:00,10,3,0,,,1500000,20000,23.1,16.1,431417.9,20000,25.4,19.6,1500000,20000,6,5.4,,,16.3,3.6,,,,,-0.8,6.2,6.2,6.2,1.6,81,61,0,1016.3,6.2,,360,1.6
889,3/10/2025 1:00:00,10,3,1,,,1500000,20000,19.7,13.4,450732.9,20000,21.5,16.5,1500000,20000,6.4,5.8,,,16.3,3.6,,,,,0.3,5.9,5.9,5.9,1.9,59,68,0,1016.2,5.9,,29,1.9
890,3/10/2025 2:00:00,10,3,2,,,1500000,20000,30,19,452283.5,20000,23.7,17.6,356702.8,20000,6.3,5.7,,,16.3,3.6,,,,,0.1,5.1,5.1,5.1,1.6,24,70,0,1016.3,5.1,,360,1.6
891,3/10/2025 3:00:00,10,3,3,,,1500000,20000,38.3,21.3,468337.6,20000,34,23.3,1500000,20000,7.1,6.4,,,16.3,3.6,,,,,-0.4,4.6,4.6,4.6,1.4,13,70,0,1016.5,4.6,,360,1.4
892,3/10/2025 4:00:00,10,3,4,,,1500000,20000,32.1,18.2,461793.6,20000,29.1,19.5,1500000,20000,6.8,6.1,,,16.3,3.6,,,,,-0.9,4.1,4.1,4.1,1.3,7,70,0,1016.7,4.1,,360,1.3
893,3/10/2025 5:00:00,10,3,5,,,1500000,20000,32.4,18.4,453843.8,20000,35.7,24.5,1073769.2,20000,8.1,7.3,,,16.3,3.6,,,,,-1.2,3.6,3.6,3.6,1.6,11,71,0,1016.9,3.6,,360,1.6
894,3/10/2025 6:00:00,10,3,6,,,1500000,20000,40.7,25,429994.1,20000,32.6,22.8,192566.5,20000,8.8,7.9,,,16.3,3.6,,,,,-0.1,5,5,5,2.7,12,70,0,1017.3,5,,356,2.7
895,3/10/2025 7:00:00,10,3,7,,,1500000,20000,27.4,18,453843.8,20000,46.9,29.5,1500000,20000,44.6,31.6,,,16.3,3.6,,,,,0.3,6.5,6.5,6.5,4,29,65,0,1017.5,6.5,,5,4
896,3/10/2025 8:00:00,10,3,8,,,1500000,20000,18.4,12.9,446138.5,20000,31.8,23.5,542227.9,20000,39.1,23.4,,,16.3,3.6,,,,,1,8.5,8.5,8.5,3,26,59,0,1017.5,8.5,,52,3
897,3/10/2025 9:00:00,10,3,9,,,1500000,20000,12.5,10.1,519325.1,20000,21.3,15,1500000,20000,19.8,14,,,16.3,3.6,,,,,1.6,10.6,10.6,10.6,4.4,58,54,0,1017.2,10.6,,69,4.4
898,3/10/2025 10:00:00,10,3,10,,,1500000,20000,11.5,10.3,444625.8,20000,24.6,19.5,1500000,20000,19.8,13.7,,,16.3,3.6,,,,,2,12.6,12.6,12.6,6.2,100,48,0,1016.3,12.6,,73,6.2
899,3/10/2025 11:00:00,10,3,11,,,1500000,20000,9.3,8.4,489020.1,20000,18.2,13.8,228852,20000,13.9,10.5,,,16.3,3.6,,,,,2.1,14.2,14.2,14.2,6.8,100,44,0,1015.4,14.2,,72,6.8
900,3/10/2025 12:00:00,10,3,12,,,1500000,20000,6.6,5.5,490818.8,20000,15.8,10.2,1500000,20000,12.3,8.6,,,16.3,3.6,,,,,2.4,15.4,15.4,15.4,7,100,41,0,1014.2,15.4,,67,7
901,3/10/2025 13:00:00,10,3,13,,,1500000,20000,4.3,3.4,480203.9,20000,13.8,10.7,1500000,20000,13.8,6.8,,,16.3,3.6,,,,,1.5,16.1,16.1,16.1,7,100,37,0,1013.4,16.1,,48,7
902,3/10/2025 14:00:00,10,3,14,,,1500000,20000,4.4,3.1,456993.7,20000,9.4,6.6,1500000,20000,12.4,6.1,,,16.3,3.6,,,,,1.6,16.3,16.3,16.3,7,100,37,0,1013,16.3,,29,7
903,3/10/2025 15:00:00,10,3,15,,,1500000,20000,3.8,2.9,414873.2,20000,25.6,19.9,1500000,20000,9.6,4.9,,,16.3,3.6,,,,,3,15,15,15,5.4,99,45,0,1012.8,15,,354,5.4
904,3/10/2025 16:00:00,10,3,16,,,1500000,20000,4.3,3.7,407022.7,20000,12,7.4,188691.2,20000,7.9,5.9,,,16.3,3.6,,,,,4.2,13.2,13.2,13.2,4.5,100,55,0,1013,13.2,,344,4.5
905,3/10/2025 17:00:00,10,3,17,,,1500000,20000,8.5,5.7,414873.2,20000,14.6,6.2,196942.2,20000,7.9,5.8,,,16.3,3.6,,,,,4.2,10.9,10.9,10.9,2.5,100,63,0,1013.7,10.9,,339,2.5
906,3/10/2025 18:00:00,10,3,18,,,1500000,20000,9.3,7.3,388516.3,20000,11,8.5,205393.7,20000,6.4,5.3,,,16.3,3.6,,,,,3.5,10.8,10.8,10.8,3.1,88,61,0,1014.3,10.8,,357,3.1
907,3/10/2025 19:00:00,10,3,19,,,1500000,20000,16.1,12,388516.3,20000,10.8,9.2,198061.2,20000,6.5,5.8,,,16.3,3.6,,,,,3.3,10.2,10.2,10.2,3.3,47,62,0,1014.6,10.2,,6,3.3
908,3/10/2025 20:00:00,10,3,20,,,1500000,20000,16.7,11.5,372555,20000,19.9,15.7,612547.3,20000,6.4,5.8,,,16.3,3.6,,,,,3.3,9.4,9.4,9.4,2.9,16,66,0,1015.1,9.4,,353,2.9
909,3/10/2025 21:00:00,10,3,21,,,1500000,20000,20,16.2,382678.3,20000,21.6,19.2,203031.2,20000,6.5,5.8,,,16.3,3.6,,,,,3.2,8.8,8.8,8.8,1.6,84,68,0,1015.3,8.8,,360,1.6
910,3/10/2025 22:00:00,10,3,22,,,1500000,20000,20.5,14.7,387336,20000,22.7,18.2,188000,20000,7.1,5.5,,,16.3,3.6,,,,,3.1,7.7,7.7,7.7,3.4,99,73,0,1015.6,7.7,,342,3.4
911,3/10/2025 23:00:00,10,3,23,,,1500000,20000,18.3,13.8,388516.3,20000,19.9,16.2,1500000,20000,6.8,6.2,,,16.3,3.6,,,,,2.9,7.3,7.3,7.3,2.4,100,74,0,1015.8,7.3,,9,2.4
912,3/11/2025 0:00:00,11,3,0,,,1500000,20000,15.5,10.1,389703,20000,17.4,14,1500000,20000,6.5,5.9,,,18.1,6.1,,,,,2.6,6.1,6.1,6.1,4.2,99,78,0,1015.5,6.1,,20,4.2
913,3/11/2025 1:00:00,11,3,1,,,1500000,20000,19.8,12.9,392095.9,20000,17.5,12.9,1500000,20000,6.5,5.8,,,18.1,6.1,,,,,3.8,7.6,7.6,7.6,4.1,100,77,0,1015.3,7.6,,13,4.1
914,3/11/2025 2:00:00,11,3,2,,,1500000,20000,19.4,13.7,404464.8,20000,18.5,14.3,226032.4,20000,6.8,6.1,,,18.1,6.1,,,,,4,7.2,7.2,7.2,4.5,96,80,0,1015.1,7.2,,5,4.5
915,3/11/2025 3:00:00,11,3,3,,,1500000,20000,23.4,14.8,405740.1,20000,24.7,18.3,1500000,20000,6.9,6.1,,,18.1,6.1,,,,,4.1,6.9,6.9,6.9,5.6,100,82,0,1015,6.9,,358,5.6
916,3/11/2025 4:00:00,11,3,4,,,1500000,20000,19.7,13.2,408312.5,20000,21.8,15.6,1500000,20000,6.9,6.2,,,18.1,6.1,,,,,3.9,6.6,6.6,6.6,4.7,95,83,0,1014.9,6.6,,358,4.7
917,3/11/2025 5:00:00,11,3,5,,,1500000,20000,11.9,8.4,421625.7,20000,15,11.4,1500000,20000,6.8,6.2,,,18.1,6.1,,,,,3.6,6.3,6.3,6.3,4.5,66,83,0,1014.8,6.3,,2,4.5
918,3/11/2025 6:00:00,11,3,6,,,1500000,20000,16.7,10.7,401935.6,20000,14.3,11.1,1500000,20000,6.7,6.1,,,18.1,6.1,,,,,3.6,6.8,6.8,6.8,6.7,37,80,0,1014.8,6.8,,3,6.7
919,3/11/2025 7:00:00,11,3,7,,,1500000,20000,10.2,7.7,404464.8,20000,24.7,17.4,1500000,20000,16.7,12.9,,,18.1,6.1,,,,,4.1,7.7,7.7,7.7,6.8,91,78,0,1014.6,7.7,,12,6.8
920,3/11/2025 8:00:00,11,3,8,,,1500000,20000,9.7,7.6,368207.2,20000,40.5,31.1,193645.6,20000,17.5,11.4,,,18.1,6.1,,,,,4.4,9.5,9.5,9.5,8,99,71,0,1014.1,9.5,,14,8
921,3/11/2025 9:00:00,11,3,9,,,1500000,20000,7.5,6.1,375876,20000,13.5,9.8,1500000,20000,15.8,10.1,,,18.1,6.1,,,,,4.6,11.5,11.5,11.5,8.9,79,63,0,1013.1,11.5,,8,8.9
922,3/11/2025 10:00:00,11,3,10,,,1500000,20000,13.2,11.7,369285.7,20000,17,10.3,1500000,20000,16.6,8.6,,,18.1,6.1,,,,,5.4,13.7,13.7,13.7,9.4,97,57,0,1011.9,13.7,,24,9.4
923,3/11/2025 11:00:00,11,3,11,,,1500000,20000,9.5,7.7,405740.1,20000,17.2,9.9,209432,20000,11.4,7.8,,,18.1,6.1,,,,,6.1,16.2,16.2,16.2,9.7,100,51,0,1010.8,16.2,,19,9.7
924,3/11/2025 12:00:00,11,3,12,,,1500000,20000,7.3,6.5,378119.3,20000,15.3,10,186629.7,20000,17,9.1,,,18.1,6.1,,,,,6.6,17.3,17.3,17.3,8.6,99,49,0,1009.8,17.3,,31,8.6
925,3/11/2025 13:00:00,11,3,13,,,1500000,20000,8.3,7.4,332786.7,20000,25,19.6,161142.9,20000,24.3,14.3,,,18.1,6.1,,,,,7,18.1,18.1,18.1,4.8,100,48,0,1009.6,18.1,,25,4.8
926,3/11/2025 14:00:00,11,3,14,,,1500000,20000,9.2,7.4,327462.6,20000,14.4,11.4,1500000,20000,17.7,10.6,,,18.1,6.1,,,,,7.2,17.1,17.1,17.1,2,99,52,0,1010.7,17.1,,225,2
927,3/11/2025 15:00:00,11,3,15,,,1500000,20000,10.6,9.5,348728.4,20000,13.8,12.3,1500000,20000,15.2,10.3,,,18.1,6.1,,,,,10.4,13.8,13.8,13.8,9.7,98,80,1.7,1010.5,13.8,,1,9.7
928,3/11/2025 16:00:00,11,3,16,,,1500000,20000,15.6,10.7,326589.7,20000,15.8,13.8,1500000,20000,26.3,10.6,,,18.1,6.1,,,,,10.7,13.1,13.1,13.1,6.7,99,86,0.1,1010.4,13.1,,16,6.7
929,3/11/2025 17:00:00,11,3,17,,,1500000,20000,20.7,17.3,323995.4,20000,16.7,11.4,1500000,20000,17.6,12.4,,,18.1,6.1,,,,,9.1,11.4,11.4,11.4,5.1,97,86,0,1011.1,11.4,,54,5.1
930,3/11/2025 18:00:00,11,3,18,,,1500000,20000,13.7,9.4,323995.4,20000,15.8,10.9,187655.9,20000,21.7,14.2,,,18.1,6.1,,,,,9.3,11.3,11.3,11.3,5.1,100,88,0,1011.7,11.3,,32,5.1
931,3/11/2025 19:00:00,11,3,19,,,1500000,20000,9.4,7.3,332786.7,20000,9.1,6.9,1500000,20000,15.9,12,,,18.1,6.1,,,,,9.1,10.7,10.7,10.7,5.3,53,90,0,1011.6,10.7,,18,5.3
932,3/11/2025 20:00:00,11,3,20,,,1500000,20000,19.3,16.9,330105.9,20000,13.6,10.3,1500000,20000,13.8,10.7,,,18.1,6.1,,,,,8.5,10,10,10,5.2,82,90,0,1011.7,10,,16,5.2
933,3/11/2025 21:00:00,11,3,21,,,1500000,20000,23.9,19.7,323995.4,20000,15.6,13.4,1500000,20000,12.7,10.1,,,18.1,6.1,,,,,8.1,9.4,9.4,9.4,4.4,25,91,0,1011.5,9.4,,27,4.4
934,3/11/2025 22:00:00,11,3,22,,,1500000,20000,24.2,21.3,331888.9,20000,18.7,16.4,1500000,20000,11.6,10.4,,,18.1,6.1,,,,,7.6,8.7,8.7,8.7,4.5,64,93,0,1011.6,8.7,,16,4.5
935,3/11/2025 23:00:00,11,3,23,,,1500000,20000,23.7,17.8,340125.6,20000,16.4,13.7,198812.9,20000,11.6,10.3,,,18.1,6.1,,,,,7.3,8.1,8.1,8.1,4.9,97,94,0,1011.4,8.1,,6,4.9
936,3/12/2025 0:00:00,12,3,0,,,1500000,20000,22.6,18,334595.2,20000,15.6,13.9,212756.9,20000,10.8,9.7,,,21.7,7.7,,,,,7.1,7.7,7.7,7.7,4.9,100,96,0,1011.1,7.7,,354,4.9
937,3/12/2025 1:00:00,12,3,1,,,1500000,20000,25.8,18.8,343902.4,20000,17.2,14.5,1500000,20000,11.3,9.5,,,21.7,7.7,,,,,9.3,10.4,10.4,10.4,6,100,93,0,1010.3,10.4,,3,6
938,3/12/2025 2:00:00,12,3,2,,,1500000,20000,18.5,15.2,342951.3,20000,13.6,12.1,196201.8,20000,10,8.7,,,21.7,7.7,,,,,9,10,10,10,6,100,94,0,1010.1,10,,3,6
939,3/12/2025 3:00:00,12,3,3,,,1500000,20000,18,14.4,347753.7,20000,13.3,11.9,197314,20000,9.3,8.4,,,21.7,7.7,,,,,8.3,9.1,9.1,9.1,5,100,95,0,1010,9.1,,19,5
940,3/12/2025 4:00:00,12,3,4,,,1500000,20000,19.4,15.4,347753.7,20000,15.9,13,1500000,20000,8.7,7.8,,,21.7,7.7,,,,,8.4,8.9,8.9,8.9,4.9,100,96,0,1009.9,8.9,,17,4.9
