Unnamed: 0,UTC,day,month,hour,maxtempC,mintempC,DewPointC,WindGustKmph,cloudcover,humidity,pressure,tempC,precipMM,winddirDegree,windspeedKmph,pm25,pm10,frequency_category
487,2025-02-21 07:00:00,21,2,7,7.0,-5.2,-10.7,2.5,0.0,47.0,1035.4,-0.8,0.0,176.0,2.5,,,low
488,2025-02-21 08:00:00,21,2,8,7.0,-5.2,-12.9,5.5,0.0,32.0,1035.1,2.3,0.0,171.0,5.5,,,high
489,2025-02-21 09:00:00,21,2,9,7.0,-5.2,-14.1,5.8,0.0,25.0,1034.9,4.1,0.0,166.0,5.8,,,high
490,2025-02-21 10:00:00,21,2,10,7.0,-5.2,-13.5,5.0,0.0,24.0,1034.4,5.5,0.0,150.0,5.0,,,high
491,2025-02-21 11:00:00,21,2,11,7.0,-5.2,-11.3,4.4,0.0,27.0,1033.7,6.3,0.0,145.0,4.4,,,high
492,2025-02-21 12:00:00,21,2,12,7.0,-5.2,-10.1,3.5,0.0,28.0,1032.9,7.0,0.0,141.0,3.5,,,high
493,2025-02-21 13:00:00,21,2,13,7.0,-5.2,-9.3,1.1,0.0,31.0,1033.3,6.9,0.0,99.0,1.1,,,high
494,2025-02-21 14:00:00,21,2,14,7.0,-5.2,-9.3,1.8,0.0,30.0,1033.0,6.9,0.0,84.0,1.8,,,high
495,2025-02-21 15:00:00,21,2,15,7.0,-5.2,-3.9,1.7,0.0,50.0,1032.8,5.6,0.0,103.0,1.7,,,high
496,2025-02-21 16:00:00,21,2,16,7.0,-5.2,-7.7,1.6,0.0,45.0,1032.8,3.2,0.0,96.0,1.6,,,high
497,2025-02-21 17:00:00,21,2,17,7.0,-5.2,-8.4,1.1,0.0,48.0,1033.4,1.4,0.0,72.0,1.1,,,high
498,2025-02-21 18:00:00,21,2,18,7.0,-5.2,-8.6,0.7,24.0,55.0,1034.1,-0.6,0.0,14.0,0.7,,,high
499,2025-02-21 19:00:00,21,2,19,7.0,-5.2,-8.9,0.3,6.0,60.0,1034.5,-2.2,0.0,315.0,0.3,,,none
500,2025-02-21 20:00:00,21,2,20,7.0,-5.2,-9.1,0.0,0.0,63.0,1035.0,-3.1,0.0,270.0,0.0,,,none
501,2025-02-21 21:00:00,21,2,21,7.0,-5.2,-9.5,0.5,0.0,61.0,1035.3,-3.0,0.0,360.0,0.5,,,none
502,2025-02-21 22:00:00,21,2,22,7.0,-5.2,-9.7,0.7,0.0,57.0,1035.7,-2.3,0.0,14.0,0.7,,,none
503,2025-02-21 23:00:00,21,2,23,7.0,-5.2,-11.4,1.0,0.0,49.0,1035.9,-2.1,0.0,22.0,1.0,,,none
504,2025-02-22 00:00:00,22,2,0,6.1,-4.4,-11.8,1.5,0.0,48.0,1035.8,-2.3,0.0,36.0,1.5,,,none
505,2025-02-22 01:00:00,22,2,1,6.1,-4.4,-9.8,1.8,0.0,60.0,1036.6,-3.2,0.0,37.0,1.8,,,none
506,2025-02-22 02:00:00,22,2,2,6.1,-4.4,-10.1,2.1,0.0,60.0,1036.7,-3.5,0.0,31.0,2.1,,,none
507,2025-02-22 03:00:00,22,2,3,6.1,-4.4,-10.6,2.4,0.0,59.0,1036.6,-3.8,0.0,13.0,2.4,,,none
508,2025-02-22 04:00:00,22,2,4,6.1,-4.4,-11.1,2.9,0.0,58.0,1036.1,-4.1,0.0,4.0,2.9,,,none
509,2025-02-22 05:00:00,22,2,5,6.1,-4.4,-11.6,3.1,0.0,57.0,1036.0,-4.4,0.0,10.0,3.1,,,none
510,2025-02-22 06:00:00,22,2,6,6.1,-4.4,-11.9,3.3,0.0,52.0,1036.3,-3.4,0.0,6.0,3.3,,,none
511,2025-02-22 07:00:00,22,2,7,6.1,-4.4,-11.1,3.7,31.0,50.0,1036.5,-2.0,0.0,14.0,3.7,,,none
512,2025-02-22 08:00:00,22,2,8,6.1,-4.4,-9.9,3.8,0.0,49.0,1036.1,-0.4,0.0,49.0,3.8,,,none
513,2025-02-22 09:00:00,22,2,9,6.1,-4.4,-9.9,4.3,0.0,42.0,1035.4,1.5,0.0,66.0,4.3,,,none
514,2025-02-22 10:00:00,22,2,10,6.1,-4.4,-10.2,6.2,0.0,36.0,1034.5,3.4,0.0,80.0,6.2,,,none
515,2025-02-22 11:00:00,22,2,11,6.1,-4.4,-8.7,6.5,20.0,37.0,1033.4,4.9,0.0,92.0,6.5,,,none
516,2025-02-22 12:00:00,22,2,12,6.1,-4.4,-7.7,6.7,86.0,37.0,1032.1,5.9,0.0,88.0,6.7,,,none
517,2025-02-22 13:00:00,22,2,13,6.1,-4.4,-6.7,6.0,54.0,39.0,1031.4,6.1,0.0,87.0,6.0,,,none
518,2025-02-22 14:00:00,22,2,14,6.1,-4.4,-6.8,6.1,44.0,39.0,1030.7,6.1,0.0,92.0,6.1,,,none
519,2025-02-22 15:00:00,22,2,15,6.1,-4.4,-4.3,3.8,13.0,51.0,1030.4,5.2,0.0,121.0,3.8,,,none
520,2025-02-22 16:00:00,22,2,16,6.1,-4.4,-5.8,1.5,1.0,53.0,1030.2,2.8,0.0,126.0,1.5,,,none
521,2025-02-22 17:00:00,22,2,17,6.1,-4.4,-6.4,1.5,18.0,56.0,1030.9,1.5,0.0,83.0,1.5,,,none
522,2025-02-22 18:00:00,22,2,18,6.1,-4.4,-6.2,3.2,13.0,61.0,1031.4,0.5,0.0,56.0,3.2,,,none
523,2025-02-22 19:00:00,22,2,19,6.1,-4.4,-5.5,3.6,43.0,66.0,1031.9,0.0,0.0,57.0,3.6,,,none
524,2025-02-22 20:00:00,22,2,20,6.1,-4.4,-4.4,4.4,8.0,70.0,1032.3,0.3,0.0,55.0,4.4,,,none
525,2025-02-22 21:00:00,22,2,21,6.1,-4.4,-3.6,3.9,54.0,79.0,1032.7,-0.4,0.0,53.0,3.9,,,none
526,2025-02-22 22:00:00,22,2,22,6.1,-4.4,-3.1,3.9,69.0,83.0,1032.9,-0.5,0.0,43.0,3.9,,,none
527,2025-02-22 23:00:00,22,2,23,6.1,-4.4,-2.8,3.7,97.0,84.0,1033.0,-0.4,0.0,43.0,3.7,,,none
528,2025-02-23 00:00:00,23,2,0,5.8,-0.4,-2.6,3.1,96.0,85.0,1033.0,-0.4,0.0,50.0,3.1,,,none
529,2025-02-23 01:00:00,23,2,1,5.8,-0.4,-1.7,3.6,99.0,85.0,1033.1,0.6,0.0,63.0,3.6,,,none
530,2025-02-23 02:00:00,23,2,2,5.8,-0.4,-1.5,3.0,99.0,86.0,1033.0,0.6,0.0,65.0,3.0,,,none
531,2025-02-23 03:00:00,23,2,3,5.8,-0.4,-1.4,3.1,100.0,86.0,1033.0,0.7,0.0,59.0,3.1,,,none
532,2025-02-23 04:00:00,23,2,4,5.8,-0.4,-1.0,1.5,100.0,88.0,1033.0,0.8,0.0,76.0,1.5,,,none
533,2025-02-23 05:00:00,23,2,5,5.8,-0.4,-1.0,2.6,100.0,87.0,1033.0,0.9,0.0,56.0,2.6,,,none
534,2025-02-23 06:00:00,23,2,6,5.8,-0.4,-0.8,2.7,100.0,87.0,1033.6,1.2,0.0,82.0,2.7,,,none
535,2025-02-23 07:00:00,23,2,7,5.8,-0.4,-1.2,2.8,100.0,81.0,1033.8,1.7,0.0,75.0,2.8,,,none
536,2025-02-23 08:00:00,23,2,8,5.8,-0.4,-1.2,3.4,98.0,78.0,1033.5,2.3,0.0,90.0,3.4,,,none
537,2025-02-23 09:00:00,23,2,9,5.8,-0.4,-0.9,5.2,100.0,74.0,1033.5,3.3,0.0,90.0,5.2,,,none
538,2025-02-23 10:00:00,23,2,10,5.8,-0.4,-0.7,6.1,98.0,72.0,1033.2,3.8,0.0,102.0,6.1,,,none
539,2025-02-23 11:00:00,23,2,11,5.8,-0.4,-0.4,6.2,89.0,69.0,1032.5,4.7,0.0,102.0,6.2,,,none
540,2025-02-23 12:00:00,23,2,12,5.8,-0.4,-0.2,6.4,91.0,65.0,1031.8,5.8,0.0,100.0,6.4,,,none
541,2025-02-23 13:00:00,23,2,13,5.8,-0.4,-0.2,6.3,80.0,71.0,1032.4,4.7,0.0,83.0,6.3,,,none
542,2025-02-23 14:00:00,23,2,14,5.8,-0.4,-0.2,6.9,92.0,68.0,1031.8,5.2,0.0,85.0,6.9,,,none
543,2025-02-23 15:00:00,23,2,15,5.8,-0.4,-0.4,6.1,100.0,68.0,1031.5,5.0,0.0,87.0,6.1,,,none
544,2025-02-23 16:00:00,23,2,16,5.8,-0.4,0.1,4.5,100.0,73.0,1031.6,4.5,0.0,106.0,4.5,,,none
545,2025-02-23 17:00:00,23,2,17,5.8,-0.4,0.0,3.3,100.0,75.0,1032.0,4.1,0.0,103.0,3.3,,,none
546,2025-02-23 18:00:00,23,2,18,5.8,-0.4,0.4,1.3,100.0,80.0,1032.3,3.5,0.0,56.0,1.3,,,none
547,2025-02-23 19:00:00,23,2,19,5.8,-0.4,0.2,0.9,100.0,81.0,1032.6,3.2,0.0,11.0,0.9,,,none
548,2025-02-23 20:00:00,23,2,20,5.8,-0.4,0.3,0.9,100.0,83.0,1032.8,2.9,0.0,349.0,0.9,,,none
549,2025-02-23 21:00:00,23,2,21,5.8,-0.4,0.0,1.5,100.0,82.0,1032.6,2.7,0.0,30.0,1.5,,,none
550,2025-02-23 22:00:00,23,2,22,5.8,-0.4,0.1,2.6,97.0,85.0,1032.6,2.4,0.0,25.0,2.6,,,none
551,2025-02-23 23:00:00,23,2,23,5.8,-0.4,0.6,3.2,98.0,90.0,1032.5,2.1,0.0,27.0,3.2,,,none
552,2025-02-24 00:00:00,24,2,0,7.0,0.9,0.7,3.0,98.0,93.0,1032.5,1.7,0.0,17.0,3.0,,,none
553,2025-02-24 01:00:00,24,2,1,7.0,0.9,0.0,2.7,90.0,87.0,1032.7,2.0,0.0,48.0,2.7,,,none
554,2025-02-24 02:00:00,24,2,2,7.0,0.9,0.1,1.5,73.0,89.0,1032.4,1.7,0.0,36.0,1.5,,,none
555,2025-02-24 03:00:00,24,2,3,7.0,0.9,0.1,1.5,80.0,91.0,1032.3,1.4,0.0,14.0,1.5,,,none
556,2025-02-24 04:00:00,24,2,4,7.0,0.9,0.4,1.1,78.0,94.0,1032.2,1.2,0.0,351.0,1.1,,,none
557,2025-02-24 05:00:00,24,2,5,7.0,0.9,0.3,1.0,77.0,95.0,1032.0,0.9,0.0,338.0,1.0,,,none
558,2025-02-24 06:00:00,24,2,6,7.0,0.9,0.2,2.2,96.0,94.0,1032.3,1.1,0.0,336.0,2.2,,,low
559,2025-02-24 07:00:00,24,2,7,7.0,0.9,0.4,1.4,99.0,91.0,1032.6,1.7,0.0,23.0,1.4,,,low
560,2025-02-24 08:00:00,24,2,8,7.0,0.9,0.9,2.5,100.0,87.0,1032.3,2.8,0.0,111.0,2.5,,,high
561,2025-02-24 09:00:00,24,2,9,7.0,0.9,1.4,3.3,100.0,86.0,1032.1,3.5,0.0,112.0,3.3,,,high
562,2025-02-24 10:00:00,24,2,10,7.0,0.9,1.8,3.8,100.0,83.0,1031.5,4.4,0.0,87.0,3.8,,,high
563,2025-02-24 11:00:00,24,2,11,7.0,0.9,2.3,4.5,100.0,77.0,1030.8,6.0,0.0,97.0,4.5,,,high
564,2025-02-24 12:00:00,24,2,12,7.0,0.9,2.5,5.1,100.0,73.0,1029.7,7.0,0.0,98.0,5.1,,,high
565,2025-02-24 13:00:00,24,2,13,7.0,0.9,1.8,4.7,100.0,81.0,1030.4,4.7,0.0,92.0,4.7,,,high
566,2025-02-24 14:00:00,24,2,14,7.0,0.9,2.0,4.2,100.0,78.0,1029.9,5.5,0.0,110.0,4.2,,,high
567,2025-02-24 15:00:00,24,2,15,7.0,0.9,2.0,4.2,100.0,77.0,1029.4,5.7,0.0,108.0,4.2,,,high
568,2025-02-24 16:00:00,24,2,16,7.0,0.9,2.6,1.6,100.0,85.0,1029.3,4.9,0.0,90.0,1.6,,,high
569,2025-02-24 17:00:00,24,2,17,7.0,0.9,2.0,0.6,100.0,85.0,1029.2,4.4,0.0,304.0,0.6,,,high
570,2025-02-24 18:00:00,24,2,18,7.0,0.9,1.8,1.2,89.0,87.0,1029.0,3.8,0.0,321.0,1.2,,,high
571,2025-02-24 19:00:00,24,2,19,7.0,0.9,1.7,0.8,100.0,88.0,1028.9,3.6,0.0,333.0,0.8,,,none
572,2025-02-24 20:00:00,24,2,20,7.0,0.9,1.9,0.8,93.0,88.0,1028.7,3.7,0.0,333.0,0.8,,,none
573,2025-02-24 21:00:00,24,2,21,7.0,0.9,1.8,1.2,70.0,89.0,1028.7,3.5,0.0,333.0,1.2,,,none
574,2025-02-24 22:00:00,24,2,22,7.0,0.9,1.1,1.8,75.0,91.0,1028.6,2.5,0.0,307.0,1.8,,,none
575,2025-02-24 23:00:00,24,2,23,7.0,0.9,0.8,2.7,100.0,92.0,1028.1,1.9,0.0,312.0,2.7,,,none
576,2025-02-25 00:00:00,25,2,0,11.6,1.8,0.9,2.5,90.0,92.0,1027.7,2.0,0.0,330.0,2.5,,,none
577,2025-02-25 01:00:00,25,2,1,11.6,1.8,1.8,1.9,66.0,91.0,1027.2,3.1,0.0,326.0,1.9,,,none
578,2025-02-25 02:00:00,25,2,2,11.6,1.8,1.1,1.5,50.0,92.0,1026.8,2.3,0.0,21.0,1.5,,,none
579,2025-02-25 03:00:00,25,2,3,11.6,1.8,0.7,1.0,73.0,92.0,1026.5,1.8,0.0,22.0,1.0,,,none
580,2025-02-25 04:00:00,25,2,4,11.6,1.8,1.1,0.9,93.0,92.0,1026.4,2.2,0.0,360.0,0.9,,,none
581,2025-02-25 05:00:00,25,2,5,11.6,1.8,1.3,2.3,94.0,92.0,1026.2,2.5,0.0,342.0,2.3,,,none
582,2025-02-25 06:00:00,25,2,6,11.6,1.8,1.5,2.4,84.0,92.0,1026.2,2.6,0.0,347.0,2.4,,,low
583,2025-02-25 07:00:00,25,2,7,11.6,1.8,2.2,2.4,50.0,91.0,1026.1,3.5,0.0,9.0,2.4,,,low
584,2025-02-25 08:00:00,25,2,8,11.6,1.8,2.9,1.7,28.0,86.0,1025.7,5.1,0.0,77.0,1.7,,,high
585,2025-02-25 09:00:00,25,2,9,11.6,1.8,3.7,3.6,26.0,80.0,1025.2,6.8,0.0,108.0,3.6,,,high
586,2025-02-25 10:00:00,25,2,10,11.6,1.8,4.2,5.2,28.0,74.0,1024.4,8.6,0.0,117.0,5.2,,,high
587,2025-02-25 11:00:00,25,2,11,11.6,1.8,4.5,5.6,38.0,68.0,1023.3,10.2,0.0,121.0,5.6,,,high
588,2025-02-25 12:00:00,25,2,12,11.6,1.8,4.7,4.8,32.0,63.0,1022.1,11.4,0.0,110.0,4.8,,,high
589,2025-02-25 13:00:00,25,2,13,11.6,1.8,5.0,4.2,25.0,65.0,1022.2,11.5,0.0,100.0,4.2,,,high
590,2025-02-25 14:00:00,25,2,14,11.6,1.8,4.9,4.4,18.0,63.0,1021.6,11.6,0.0,120.0,4.4,,,high
591,2025-02-25 15:00:00,25,2,15,11.6,1.8,4.9,4.7,23.0,64.0,1021.1,11.4,0.0,137.0,4.7,,,high
592,2025-02-25 16:00:00,25,2,16,11.6,1.8,4.9,0.6,25.0,71.0,1020.9,9.9,0.0,108.0,0.6,,,high
593,2025-02-25 17:00:00,25,2,17,11.6,1.8,4.1,0.8,33.0,75.0,1021.0,8.4,0.0,297.0,0.8,,,high
594,2025-02-25 18:00:00,25,2,18,11.6,1.8,3.7,2.2,30.0,80.0,1021.3,6.8,0.0,284.0,2.2,,,high
595,2025-02-25 19:00:00,25,2,19,11.6,1.8,3.2,3.5,40.0,85.0,1021.6,5.5,0.0,298.0,3.5,,,none
596,2025-02-25 20:00:00,25,2,20,11.6,1.8,2.9,2.1,75.0,88.0,1021.8,4.8,0.0,290.0,2.1,,,none
597,2025-02-25 21:00:00,25,2,21,11.6,1.8,2.7,1.9,92.0,89.0,1022.2,4.3,0.0,299.0,1.9,,,none
598,2025-02-25 22:00:00,25,2,22,11.6,1.8,2.5,1.5,74.0,88.0,1022.2,4.3,0.0,339.0,1.5,,,none
599,2025-02-25 23:00:00,25,2,23,11.6,1.8,2.2,2.0,31.0,88.0,1022.2,4.0,0.0,5.0,2.0,,,none
600,2025-02-26 00:00:00,26,2,0,12.1,2.2,1.9,2.4,54.0,88.0,1022.2,3.7,0.0,9.0,2.4,,,none
601,2025-02-26 01:00:00,26,2,1,12.1,2.2,2.0,3.5,56.0,87.0,1022.1,3.9,0.0,28.0,3.5,,,none
602,2025-02-26 02:00:00,26,2,2,12.1,2.2,2.0,3.3,29.0,90.0,1021.9,3.6,0.0,29.0,3.3,,,none
603,2025-02-26 03:00:00,26,2,3,12.1,2.2,1.9,3.0,24.0,92.0,1021.9,3.0,0.0,25.0,3.0,,,none
604,2025-02-26 04:00:00,26,2,4,12.1,2.2,1.8,2.4,46.0,95.0,1022.1,2.5,0.0,17.0,2.4,,,none
605,2025-02-26 05:00:00,26,2,5,12.1,2.2,1.8,2.5,100.0,97.0,1022.4,2.2,0.0,4.0,2.5,,,none
606,2025-02-26 06:00:00,26,2,6,12.1,2.2,3.1,4.1,100.0,98.0,1022.7,3.4,0.0,360.0,4.1,,,low
607,2025-02-26 07:00:00,26,2,7,12.1,2.2,3.9,4.4,100.0,99.0,1023.0,4.1,0.0,21.0,4.4,,,low
608,2025-02-26 08:00:00,26,2,8,12.1,2.2,4.1,5.1,100.0,95.0,1022.9,4.8,0.0,39.0,5.1,,,high
609,2025-02-26 09:00:00,26,2,9,12.1,2.2,4.3,6.1,100.0,90.0,1022.8,5.7,0.0,56.0,6.1,,,high
610,2025-02-26 10:00:00,26,2,10,12.1,2.2,4.6,6.2,91.0,81.0,1022.2,7.6,0.0,73.0,6.2,,,high
611,2025-02-26 11:00:00,26,2,11,12.1,2.2,5.1,5.6,81.0,70.0,1021.3,10.3,0.0,88.0,5.6,,,high
612,2025-02-26 12:00:00,26,2,12,12.1,2.2,5.4,6.4,61.0,67.0,1020.0,11.3,0.0,63.0,6.4,,,high
613,2025-02-26 13:00:00,26,2,13,12.1,2.2,5.8,5.4,71.0,66.0,1020.1,11.9,0.0,37.0,5.4,,,high
614,2025-02-26 14:00:00,26,2,14,12.1,2.2,5.6,6.9,84.0,65.0,1019.6,12.0,0.0,23.0,6.9,,,high
615,2025-02-26 15:00:00,26,2,15,12.1,2.2,5.6,3.6,39.0,64.0,1019.1,12.1,0.0,45.0,3.6,,,high
616,2025-02-26 16:00:00,26,2,16,12.1,2.2,5.9,0.7,92.0,73.0,1019.3,10.6,0.0,346.0,0.7,,,high
617,2025-02-26 17:00:00,26,2,17,12.1,2.2,5.1,1.8,100.0,75.0,1019.6,9.4,0.0,45.0,1.8,,,high
618,2025-02-26 18:00:00,26,2,18,12.1,2.2,5.7,2.4,99.0,81.0,1020.3,8.8,0.0,73.0,2.4,,,high
619,2025-02-26 19:00:00,26,2,19,12.1,2.2,5.9,3.2,100.0,86.0,1020.6,8.1,0.1,52.0,3.2,,,none
620,2025-02-26 20:00:00,26,2,20,12.1,2.2,5.6,3.7,100.0,90.0,1020.9,7.1,0.1,39.0,3.7,,,none
621,2025-02-26 21:00:00,26,2,21,12.1,2.2,5.7,3.6,100.0,92.0,1021.3,7.0,0.2,30.0,3.6,,,none
622,2025-02-26 22:00:00,26,2,22,12.1,2.2,5.8,3.2,100.0,93.0,1021.5,6.8,0.1,34.0,3.2,,,none
623,2025-02-26 23:00:00,26,2,23,12.1,2.2,5.8,3.0,100.0,95.0,1021.6,6.5,0.1,25.0,3.0,,,none
624,2025-02-27 00:00:00,27,2,0,12.1,6.4,5.8,2.9,100.0,96.0,1021.4,6.4,0.0,22.0,2.9,,,none
625,2025-02-27 01:00:00,27,2,1,12.1,6.4,6.9,3.4,100.0,97.0,1021.2,7.4,0.0,360.0,3.4,,,none
626,2025-02-27 02:00:00,27,2,2,12.1,6.4,6.9,3.8,100.0,98.0,1020.9,7.3,0.0,31.0,3.8,,,none
627,2025-02-27 03:00:00,27,2,3,12.1,6.4,6.7,5.3,100.0,97.0,1020.6,7.1,0.1,24.0,5.3,,,none
628,2025-02-27 04:00:00,27,2,4,12.1,6.4,6.7,5.4,100.0,98.0,1020.5,7.0,0.1,20.0,5.4,,,none
629,2025-02-27 05:00:00,27,2,5,12.1,6.4,6.5,4.6,100.0,98.0,1020.2,6.8,0.1,9.0,4.6,,,none
630,2025-02-27 06:00:00,27,2,6,12.1,6.4,6.5,5.1,100.0,98.0,1020.5,6.9,0.1,4.0,5.1,,,low
631,2025-02-27 07:00:00,27,2,7,12.1,6.4,6.5,5.5,100.0,96.0,1020.7,7.1,0.0,17.0,5.5,,,low
632,2025-02-27 08:00:00,27,2,8,12.1,6.4,6.6,5.7,100.0,94.0,1020.6,7.6,0.0,35.0,5.7,,,high
633,2025-02-27 09:00:00,27,2,9,12.1,6.4,6.8,6.8,99.0,88.0,1020.5,8.6,0.0,27.0,6.8,,,high
634,2025-02-27 10:00:00,27,2,10,12.1,6.4,6.5,7.8,100.0,84.0,1020.0,9.1,0.0,7.0,7.8,,,high
635,2025-02-27 11:00:00,27,2,11,12.1,6.4,6.8,8.1,100.0,79.0,1019.1,10.2,0.0,348.0,8.1,,,high
636,2025-02-27 12:00:00,27,2,12,12.1,6.4,7.3,5.3,100.0,73.0,1017.7,12.1,0.0,10.0,5.3,,,high
637,2025-02-27 13:00:00,27,2,13,12.1,6.4,7.7,4.5,100.0,77.0,1017.6,11.7,0.1,344.0,4.5,,,high
638,2025-02-27 14:00:00,27,2,14,12.1,6.4,7.5,4.4,100.0,77.0,1017.2,11.4,0.2,348.0,4.4,,,high
639,2025-02-27 15:00:00,27,2,15,12.1,6.4,8.0,5.2,100.0,83.0,1017.0,10.8,0.3,333.0,5.2,,,high
640,2025-02-27 16:00:00,27,2,16,12.1,6.4,8.2,3.4,100.0,88.0,1017.0,10.1,0.2,335.0,3.4,,,high
641,2025-02-27 17:00:00,27,2,17,12.1,6.4,7.6,2.5,100.0,88.0,1017.5,9.5,0.2,4.0,2.5,,,high
642,2025-02-27 18:00:00,27,2,18,12.1,6.4,7.1,1.5,100.0,87.0,1017.9,9.2,0.1,30.0,1.5,,,high
643,2025-02-27 19:00:00,27,2,19,12.1,6.4,7.0,1.5,100.0,89.0,1018.6,8.7,0.1,30.0,1.5,,,none
644,2025-02-27 20:00:00,27,2,20,12.1,6.4,7.1,1.3,100.0,92.0,1018.8,8.4,0.0,16.0,1.3,,,none
645,2025-02-27 21:00:00,27,2,21,12.1,6.4,7.2,1.7,99.0,93.0,1019.1,8.2,0.0,347.0,1.7,,,none
646,2025-02-27 22:00:00,27,2,22,12.1,6.4,7.1,1.8,96.0,94.0,1019.2,8.0,0.0,354.0,1.8,,,none
647,2025-02-27 23:00:00,27,2,23,12.1,6.4,7.2,0.9,98.0,94.0,1019.3,8.1,0.0,53.0,0.9,,,none
648,2025-02-28 00:00:00,28,2,0,14.5,7.3,6.9,0.9,97.0,94.0,1019.2,7.9,0.0,323.0,0.9,,,none
649,2025-02-28 01:00:00,28,2,1,14.5,7.3,7.4,1.7,100.0,95.0,1019.0,8.1,0.0,319.0,1.7,,,none
650,2025-02-28 02:00:00,28,2,2,14.5,7.3,7.2,3.6,80.0,97.0,1019.0,7.6,0.0,340.0,3.6,,,none
651,2025-02-28 03:00:00,28,2,3,14.5,7.3,7.0,3.5,89.0,95.0,1019.0,7.7,0.0,345.0,3.5,,,none
652,2025-02-28 04:00:00,28,2,4,14.5,7.3,6.7,1.9,91.0,95.0,1019.4,7.4,0.0,338.0,1.9,,,none
653,2025-02-28 05:00:00,28,2,5,14.5,7.3,6.4,2.6,39.0,94.0,1019.5,7.3,0.0,335.0,2.6,,,none
654,2025-02-28 06:00:00,28,2,6,14.5,7.3,6.4,4.7,83.0,91.0,1020.1,7.7,0.0,337.0,4.7,,,low
655,2025-02-28 07:00:00,28,2,7,14.5,7.3,6.6,4.5,84.0,90.0,1020.7,8.1,0.0,317.0,4.5,,,low
656,2025-02-28 08:00:00,28,2,8,14.5,7.3,7.0,2.8,98.0,88.0,1020.8,8.8,0.0,285.0,2.8,,,high
657,2025-02-28 09:00:00,28,2,9,14.5,7.3,7.4,0.7,67.0,85.0,1020.7,9.8,0.0,104.0,0.7,,,high
658,2025-02-28 10:00:00,28,2,10,14.5,7.3,7.4,3.8,23.0,75.0,1020.3,11.7,0.0,101.0,3.8,,,high
659,2025-02-28 11:00:00,28,2,11,14.5,7.3,7.3,5.5,10.0,70.0,1019.7,12.7,0.0,113.0,5.5,,,high
660,2025-02-28 12:00:00,28,2,12,14.5,7.3,6.7,4.7,45.0,64.0,1018.9,13.3,0.0,130.0,4.7,,,high
661,2025-02-28 13:00:00,28,2,13,14.5,7.3,5.8,2.8,50.0,56.0,1018.2,14.5,0.0,27.0,2.8,,,high
662,2025-02-28 14:00:00,28,2,14,14.5,7.3,5.7,4.2,62.0,58.0,1018.3,13.9,0.0,200.0,4.2,,,high
663,2025-02-28 15:00:00,28,2,15,14.5,7.3,8.1,3.4,86.0,75.0,1018.8,12.3,0.5,205.0,3.4,,,high
664,2025-02-28 16:00:00,28,2,16,14.5,7.3,8.7,5.4,59.0,83.0,1019.0,11.6,0.0,220.0,5.4,,,high
665,2025-02-28 17:00:00,28,2,17,14.5,7.3,8.6,0.4,48.0,88.0,1019.7,10.6,0.0,243.0,0.4,,,high
666,2025-02-28 18:00:00,28,2,18,14.5,7.3,8.4,1.5,82.0,93.0,1020.4,9.5,0.0,159.0,1.5,,,high
667,2025-02-28 19:00:00,28,2,19,14.5,7.3,8.0,1.8,100.0,96.0,1020.9,8.6,0.0,53.0,1.8,,,none
668,2025-02-28 20:00:00,28,2,20,14.5,7.3,8.1,0.5,100.0,94.0,1021.1,9.1,0.0,315.0,0.5,,,none
669,2025-02-28 21:00:00,28,2,21,14.5,7.3,7.9,1.0,100.0,93.0,1021.5,9.0,0.0,149.0,1.0,,,none
670,2025-02-28 22:00:00,28,2,22,14.5,7.3,7.8,0.7,100.0,91.0,1021.7,9.3,0.0,76.0,0.7,,,none
671,2025-02-28 23:00:00,28,2,23,14.5,7.3,7.7,0.6,100.0,90.0,1021.8,9.2,0.0,34.0,0.6,,,none
672,2025-03-01 00:00:00,1,3,0,13.3,6.8,6.5,1.5,82.0,91.0,1022.0,7.9,0.0,36.0,1.5,,,none
673,2025-03-01 01:00:00,1,3,1,13.3,6.8,6.7,0.9,68.0,87.0,1021.8,8.7,0.0,127.0,0.9,,,none
674,2025-03-01 02:00:00,1,3,2,13.3,6.8,6.1,0.7,98.0,87.0,1021.8,8.0,0.0,90.0,0.7,,,none
675,2025-03-01 03:00:00,1,3,3,13.3,6.8,6.0,2.0,99.0,89.0,1021.9,7.8,0.0,27.0,2.0,,,none
676,2025-03-01 04:00:00,1,3,4,13.3,6.8,6.1,0.8,100.0,88.0,1022.2,8.1,0.0,27.0,0.8,,,none
677,2025-03-01 05:00:00,1,3,5,13.3,6.8,6.0,0.5,100.0,87.0,1022.4,8.1,0.0,90.0,0.5,,,none
678,2025-03-01 06:00:00,1,3,6,13.3,6.8,6.4,0.2,100.0,88.0,1022.9,8.2,0.0,90.0,0.2,,,none
679,2025-03-01 07:00:00,1,3,7,13.3,6.8,6.4,0.6,100.0,88.0,1023.7,8.2,0.0,56.0,0.6,,,none
680,2025-03-01 08:00:00,1,3,8,13.3,6.8,7.1,0.6,100.0,91.0,1024.2,8.5,0.1,124.0,0.6,,,none
681,2025-03-01 09:00:00,1,3,9,13.3,6.8,7.4,0.6,100.0,92.0,1024.5,8.7,0.0,34.0,0.6,,,none
682,2025-03-01 10:00:00,1,3,10,13.3,6.8,7.0,1.9,99.0,82.0,1024.2,9.9,0.0,49.0,1.9,,,none
